Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional
393,Matt Ryan,SF,25,TOT,19,160,6.2,.473,.754,.088,1.4,9.8,5.7,6.5,0.9,0.0,4.8,16.5,,-0.1,0.1,0.0,.002,,-3.2,-1.5,-4.7,-0.1,ryanma01
393,Matt Ryan,SF,25,LAL,12,129,4.9,.459,.714,.102,1.7,9.7,5.8,4.1,0.7,0.0,5.5,17.8,,-0.1,0.1,-0.1,-0.025,,-4.2,-1.8,-6.0,-0.1,ryanma01
393,Matt Ryan,SF,25,MIN,7,31,11.5,.563,1.000,.000,0.0,10.4,5.4,16.3,1.5,0.0,0.0,11.0,,0.1,0.0,0.1,.114,,0.7,0.1,0.8,0.0,ryanma01
394,Domantas Sabonis,PF,26,SAC,32,1079,23.9,.678,.109,.555,10.0,31.5,20.9,29.0,1.1,1.2,15.3,20.2,,4.2,1.3,5.5,.245,,4.5,2.2,6.7,2.4,sabondo01
395,Dario Šarić,PF,28,PHO,18,182,9.1,.459,.435,.161,9.6,22.3,15.7,10.8,0.8,1.0,13.1,17.9,,0.0,0.2,0.1,.037,,-3.7,-1.4,-5.1,-0.1,saricda01
396,Jordan Schakel,SF,24,WAS,2,6,25.0,.750,.500,.000,0.0,0.0,0.0,24.0,8.1,0.0,0.0,14.6,,0.0,0.0,0.0,.320,,7.9,9.4,17.3,0.0,schakjo01
397,Admiral Schofield,PF,25,ORL,23,288,12.6,.623,.617,.160,6.8,10.5,8.7,8.1,1.0,1.0,5.5,13.8,,0.6,0.2,0.8,.131,,-0.6,-0.6,-1.2,0.1,schofad01
398,Dennis Schröder,PG,29,LAL,21,571,9.8,.564,.362,.287,0.6,7.7,4.2,17.9,0.7,0.0,15.9,17.3,,0.2,0.2,0.4,.036,,-3.3,-1.6,-4.9,-0.4,schrode01
399,Dereon Seabron,SG,22,NOP,2,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.015,,-5.8,-2.8,-8.6,0.0,seabrde01
400,Alperen Şengün,C,20,HOU,31,827,20.9,.609,.076,.367,13.4,22.5,17.9,15.8,1.2,3.4,15.0,21.6,,1.8,0.8,2.6,.149,,1.1,0.0,1.1,0.7,sengual01
401,Collin Sexton,SG,24,UTA,30,717,16.7,.612,.255,.435,4.0,6.7,5.3,18.3,1.2,0.2,12.9,23.6,,1.5,0.3,1.8,.122,,0.5,-1.5,-1.0,0.2,sextoco01
402,Landry Shamet,SG,25,PHO,25,488,13.2,.576,.709,.180,1.8,5.9,3.8,14.1,1.6,0.9,9.7,19.7,,0.7,0.3,1.0,.097,,0.9,-0.8,0.1,0.2,shamela01
403,Day'Ron Sharpe,C,21,BRK,18,154,16.5,.589,.087,.370,18.2,24.9,21.7,8.9,1.0,5.7,19.6,19.3,,0.2,0.2,0.4,.134,,-2.5,-0.2,-2.7,0.0,sharpda01
404,Shaedon Sharpe,SG,19,POR,33,640,9.8,.536,.371,.121,4.7,9.7,7.2,3.5,0.8,0.8,7.8,17.5,,0.2,0.4,0.5,.038,,-2.5,-1.7,-4.2,-0.3,sharpsh01
405,Pascal Siakam,C,28,TOR,24,882,24.5,.580,.219,.431,5.2,22.5,13.3,31.6,1.3,1.3,9.7,29.4,,2.6,0.8,3.4,.187,,5.9,0.4,6.4,1.9,siakapa01
406,Ben Simmons,PG,26,BRK,25,684,15.5,.594,.006,.261,5.0,22.6,14.2,29.3,2.4,1.7,23.9,15.0,,0.8,1.1,1.9,.132,,-1.1,2.4,1.3,0.6,simmobe01
407,Marko Simonovic,C,23,CHI,1,2,-19.2,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,,0.0,0.0,0.0,-0.535,,-18.7,-14.0,-32.7,0.0,simonma01
408,Anfernee Simons,SG,23,POR,32,1150,15.7,.577,.560,.164,0.9,8.0,4.5,18.6,1.1,0.5,10.1,26.3,,1.5,0.6,2.2,.091,,1.5,-1.8,-0.3,0.5,simonan01
409,Jericho Sims,C,24,NYK,27,339,17.8,.792,.000,.167,16.0,20.9,18.4,3.3,0.9,4.5,14.6,9.4,,1.0,0.5,1.4,.200,,0.0,0.4,0.4,0.2,simsje01
410,Marcus Smart,PG,28,BOS,31,1025,13.2,.557,.566,.190,2.2,8.7,5.5,29.7,2.0,0.9,18.0,16.3,,1.3,1.1,2.4,.114,,-0.6,0.3,-0.3,0.5,smartma01
411,Dennis Smith Jr.,PG,25,CHO,15,419,14.1,.503,.224,.090,2.2,10.7,6.2,28.9,3.1,2.2,14.2,16.1,,0.2,0.5,0.6,.073,,-2.0,2.2,0.2,0.2,smithde03
412,Dru Smith,SG,25,MIA,5,67,7.3,.393,.429,.000,1.7,14.3,7.7,10.2,3.0,4.5,6.7,9.9,,0.0,0.1,0.1,.058,,-6.0,3.1,-2.9,0.0,smithdr01
413,Ish Smith,PG,34,DEN,15,144,7.4,.423,.120,.040,0.8,11.2,6.1,27.2,1.4,3.9,22.8,19.8,,-0.3,0.1,-0.2,-0.057,,-4.7,-1.1,-5.8,-0.1,smithis01
414,Jabari Smith Jr.,PF,19,HOU,33,1001,10.2,.508,.532,.182,4.7,21.4,13.0,4.1,0.8,3.2,10.3,18.1,,0.0,0.8,0.8,.039,,-2.7,-1.0,-3.7,-0.4,smithja05
415,Jalen Smith,PF,22,IND,34,714,14.5,.543,.439,.244,8.8,24.0,16.5,7.3,0.7,4.2,11.7,21.1,,0.2,0.9,1.1,.073,,-1.6,-0.7,-2.2,0.0,smithja04
416,Jeremy Sochan,PF,19,SAS,28,694,10.4,.492,.258,.182,6.8,14.9,10.6,13.6,1.5,1.8,14.7,17.1,,-0.2,0.3,0.1,.004,,-3.3,-1.0,-4.3,-0.4,sochaje01
417,Jaden Springer,PG,20,PHI,4,11,10.6,.425,.000,.400,10.8,20.8,15.9,0.0,0.0,16.9,14.5,28.0,,0.0,0.0,0.0,-0.062,,-7.1,1.0,-6.1,0.0,sprinja01
418,Lamar Stevens,PF,25,CLE,19,442,8.7,.518,.339,.209,3.6,16.1,10.1,3.5,1.0,1.5,9.4,14.0,,0.0,0.7,0.6,.068,,-3.3,0.2,-3.1,-0.1,stevela01
419,Isaiah Stewart,C,21,DET,30,845,14.1,.597,.494,.349,7.8,23.2,15.3,6.2,0.6,2.3,11.7,16.7,,1.1,0.5,1.5,.088,,0.0,-1.2,-1.2,0.2,stewais01
420,Max Strus,SF,26,MIA,33,1006,10.5,.530,.695,.099,1.9,11.3,6.4,9.1,1.2,0.8,7.0,19.0,,0.2,1.0,1.2,.055,,-1.5,-0.8,-2.3,-0.1,strusma01
421,Jalen Suggs,PG,21,ORL,14,405,12.0,.508,.439,.226,4.3,8.5,6.4,28.4,2.6,2.1,21.6,23.2,,-0.4,0.4,0.0,.005,,-2.3,-0.4,-2.7,-0.1,suggsja01
422,Edmond Sumner,SG,27,BRK,30,446,14.1,.571,.348,.348,2.7,8.4,5.7,13.9,2.8,1.2,13.9,21.6,,0.3,0.5,0.8,.085,,-2.7,0.3,-2.3,0.0,sumneed01
423,Cole Swider,SF,23,LAL,1,2,2.1,.000,1.000,.000,0.0,52.1,26.9,57.0,0.0,0.0,0.0,21.2,,0.0,0.0,0.0,-0.251,,-5.5,2.0,-3.4,0.0,swideco01
424,Jae'Sean Tate,SF,27,HOU,3,68,13.5,.574,.250,.200,12.8,8.0,10.4,22.0,2.1,0.0,18.7,16.3,,0.1,0.0,0.1,.102,,-1.7,0.6,-1.1,0.0,tateja01
425,Jayson Tatum,PF,24,BOS,33,1220,25.5,.618,.436,.395,3.4,20.3,12.0,18.8,1.5,2.0,9.6,32.7,,3.5,1.7,5.2,.204,,5.7,0.3,6.0,2.5,tatumja01
426,Terry Taylor,SG,23,IND,18,138,7.1,.442,.294,.147,8.8,10.2,9.5,5.7,0.7,2.6,10.0,12.2,,0.0,0.1,0.1,.020,,-4.1,-1.2,-5.3,-0.1,taylote01
427,Garrett Temple,SG,36,NOP,12,97,10.0,.522,.615,.154,2.3,8.0,5.2,6.6,4.0,1.0,9.8,13.4,,0.0,0.2,0.2,.088,,-3.9,2.6,-1.2,0.0,templga01
428,Dalen Terry,SG,20,CHI,14,52,4.4,.407,.308,.308,0.0,8.7,4.3,17.0,0.9,3.6,21.3,15.7,,-0.1,0.0,-0.1,-0.061,,-5.8,-1.0,-6.8,-0.1,terryda01
429,Cam Thomas,SG,21,BRK,25,352,11.2,.518,.227,.455,1.0,9.0,5.2,13.5,1.2,0.7,10.7,22.5,,0.0,0.3,0.2,.032,,-3.0,-1.3,-4.3,-0.2,thomaca02
430,Klay Thompson,SG,32,GSW,28,880,12.2,.528,.581,.106,2.2,11.1,6.7,12.0,1.0,1.3,9.0,25.9,,-0.3,0.7,0.4,.021,,-0.5,-1.8,-2.3,-0.1,thompkl01
431,JT Thor,PF,20,CHO,22,227,6.4,.446,.519,.278,4.9,13.3,8.9,6.9,1.3,2.0,16.5,13.3,,-0.2,0.2,-0.1,-0.015,,-4.9,-0.6,-5.5,-0.2,thorjt01
432,Matisse Thybulle,SG,25,PHI,29,327,8.2,.495,.563,.094,2.9,8.4,5.7,5.0,3.3,2.0,7.0,9.8,,0.0,0.5,0.5,.080,,-4.1,2.9,-1.1,0.1,thybuma01
433,Xavier Tillman Sr.,PF,24,MEM,18,176,17.3,.645,.146,.333,12.1,13.0,12.5,6.4,1.6,3.6,12.7,14.7,,0.3,0.3,0.6,.154,,0.4,1.0,1.3,0.1,tillmxa01
434,Isaiah Todd,PF,21,WAS,4,13,-3.1,.250,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,,0.0,0.0,0.0,-0.165,,-8.0,-5.7,-13.6,0.0,toddis01
435,Obi Toppin,PF,24,NYK,25,428,12.6,.538,.567,.099,3.5,20.0,11.7,8.9,1.1,1.1,9.6,19.4,,0.2,0.5,0.7,.077,,0.0,-0.4,-0.4,0.2,toppiob01
436,Juan Toscano-Anderson,SF,29,LAL,15,159,5.2,.483,.379,.241,2.8,18.3,10.8,8.6,0.9,1.6,21.9,10.9,,-0.1,0.1,0.0,.001,,-5.6,0.7,-5.0,-0.1,toscaju01
437,Karl-Anthony Towns,PF,27,MIN,21,709,19.6,.625,.386,.343,5.7,20.8,13.5,23.4,1.1,1.9,15.7,24.8,,1.4,0.7,2.1,.145,,2.4,0.6,3.0,0.9,townska01
438,Gary Trent Jr.,SG,24,TOR,27,833,14.4,.555,.486,.251,1.7,6.0,3.7,7.0,2.5,0.5,7.1,22.4,,0.7,0.6,1.4,.080,,-0.2,-0.7,-0.9,0.2,trentga02
439,P.J. Tucker,PF,37,PHI,33,927,5.1,.547,.561,.122,5.6,12.2,9.0,4.0,1.1,0.9,21.3,6.3,,0.1,1.0,1.2,.060,,-4.0,0.6,-3.5,-0.3,tuckepj01
440,Myles Turner,C,26,IND,29,843,19.0,.655,.365,.411,5.2,24.0,14.7,7.4,1.0,6.2,12.0,20.2,,1.5,1.2,2.7,.152,,0.9,1.2,2.1,0.9,turnemy01
441,Jonas Valančiūnas,C,30,NOP,34,824,19.2,.597,.182,.276,13.6,29.7,21.7,11.6,0.7,1.4,14.4,23.5,,1.4,1.2,2.6,.151,,0.4,-0.8,-0.4,0.3,valanjo01
442,Jarred Vanderbilt,PF,23,UTA,35,876,16.3,.621,.188,.254,10.8,24.7,17.7,15.0,2.2,0.8,18.0,13.8,,1.5,1.1,2.6,.145,,0.1,1.5,1.6,0.8,vandeja01
443,Fred VanVleet,PG,28,TOR,28,1027,15.9,.529,.543,.280,1.4,11.3,6.0,24.4,2.2,1.5,9.6,22.4,,1.3,0.9,2.2,.105,,1.5,0.0,1.5,0.9,vanvlfr01
444,Devin Vassell,SG,22,SAS,28,881,17.2,.563,.436,.189,0.7,14.2,7.2,17.6,1.9,1.2,8.3,25.1,,1.0,0.4,1.4,.075,,2.2,-1.1,1.1,0.7,vassede01
445,Gabe Vincent,PG,26,MIA,21,520,9.2,.516,.575,.144,1.7,8.1,4.8,16.6,1.7,0.4,12.7,18.1,,-0.1,0.5,0.5,.042,,-3.7,-0.1,-3.9,-0.2,vincega01
446,Noah Vonleh,C,27,BOS,21,163,5.9,.502,.167,.083,11.7,19.3,15.5,4.6,0.6,4.1,30.7,9.6,,-0.1,0.2,0.2,.050,,-6.8,0.4,-6.4,-0.2,vonleno01
447,Nikola Vučević,C,32,CHI,34,1113,18.2,.597,.353,.153,6.9,28.7,17.8,13.8,0.9,2.3,12.0,21.1,,1.4,1.4,2.8,.121,,1.7,0.1,1.8,1.1,vucevni01
448,Dean Wade,PF,26,CLE,17,409,9.9,.602,.667,.155,3.0,16.6,10.0,5.7,1.5,1.4,7.2,10.6,,0.4,0.7,1.1,.129,,-1.5,2.5,1.0,0.3,wadede01
449,Franz Wagner,SF,21,ORL,36,1195,16.6,.586,.299,.313,3.3,10.4,6.9,16.9,1.1,0.7,11.8,24.8,,1.7,0.7,2.4,.095,,0.8,-1.4,-0.6,0.4,wagnefr01
450,Moritz Wagner,C,25,ORL,18,458,17.6,.621,.396,.390,8.6,20.7,14.7,13.0,1.7,1.0,13.8,19.8,,0.9,0.5,1.4,.145,,0.3,0.0,0.4,0.3,wagnemo01
451,Ish Wainright,SF,28,PHO,19,260,9.9,.508,.737,.123,9.2,8.9,9.1,8.6,1.9,1.7,7.7,10.7,,0.3,0.2,0.5,.098,,-1.7,0.5,-1.1,0.1,wainris01
452,Jabari Walker,SF,20,POR,18,131,7.9,.447,.344,.188,7.9,19.8,13.9,10.3,0.4,2.0,12.6,13.2,,0.0,0.1,0.1,.037,,-4.0,-0.3,-4.4,-0.1,walkeja01
453,Kemba Walker,PG,32,DAL,6,124,15.6,.540,.490,.412,2.8,12.6,7.6,21.8,0.0,1.5,6.2,23.5,,0.2,0.1,0.3,.113,,0.6,-1.2,-0.6,0.0,walkeke02
454,Lonnie Walker IV,SG,24,LAL,32,953,12.6,.578,.460,.193,1.3,7.0,4.2,6.8,1.2,1.0,7.1,19.4,,0.8,0.5,1.3,.066,,-0.9,-0.9,-1.8,0.0,walkelo01
455,John Wall,PG,32,LAC,27,610,14.8,.501,.336,.361,2.2,10.9,6.7,38.3,1.8,1.3,17.1,27.9,,-0.2,0.8,0.6,.048,,-0.2,-0.3,-0.5,0.2,walljo01
456,T.J. Warren,SF,29,BRK,11,208,18.1,.597,.226,.107,6.4,13.2,10.0,13.6,1.9,1.3,6.4,20.2,,0.4,0.2,0.6,.147,,0.8,-0.1,0.7,0.1,warretj01
457,Duane Washington Jr.,SG,22,PHO,19,208,11.5,.471,.459,.068,0.5,10.6,5.4,22.0,0.7,0.4,8.1,30.5,,-0.2,0.1,-0.1,-0.019,,-0.4,-3.0,-3.4,-0.1,washidu02
458,P.J. Washington,PF,24,CHO,34,1082,12.2,.519,.416,.187,3.5,13.3,8.1,10.5,1.1,3.1,9.7,20.6,,0.1,0.8,0.9,.040,,-1.1,-0.7,-1.8,0.0,washipj01
459,TyTy Washington Jr.,PG,21,HOU,8,80,14.2,.472,.424,.061,1.4,16.4,8.9,25.3,2.4,0.0,2.9,18.0,,0.1,0.1,0.2,.098,,-2.0,1.2,-0.8,0.0,washity02
460,Yuta Watanabe,SF,28,BRK,22,430,15.0,.711,.565,.130,4.2,12.2,8.4,6.6,0.9,2.0,6.2,13.5,,1.0,0.4,1.4,.153,,2.0,-0.5,1.5,0.4,watanyu01
461,Lindy Waters III,SG,25,OKC,10,125,8.0,.538,.939,.030,2.5,10.3,6.3,7.2,1.5,0.0,8.2,12.1,,0.1,0.1,0.2,.059,,-2.4,-0.5,-3.0,0.0,waterli01
462,Trendon Watford,PF,22,POR,25,434,13.0,.654,.221,.453,5.1,21.0,13.2,14.1,1.5,0.6,18.9,12.8,,0.6,0.5,1.1,.121,,-1.6,1.0,-0.6,0.2,watfotr01
463,Peyton Watson,SG,20,DEN,6,15,4.3,.333,.111,.000,15.7,7.7,11.6,0.0,0.0,0.0,0.0,26.0,,0.0,0.0,0.0,-0.126,,-7.0,-7.3,-14.3,0.0,watsope01
464,Blake Wesley,SG,19,SAS,2,23,20.9,.743,.333,.444,4.7,5.1,4.9,28.1,0.0,0.0,15.7,23.1,,0.1,0.0,0.1,.148,,3.0,-1.6,1.4,0.0,weslebl01
465,Russell Westbrook,PG,34,LAL,32,898,15.4,.487,.296,.304,4.4,19.0,12.0,40.0,1.6,1.5,18.6,27.9,,-0.6,1.0,0.3,.017,,-0.2,-0.1,-0.2,0.4,westbru01
466,Coby White,PG,22,CHI,26,529,10.6,.553,.674,.160,0.8,12.2,6.5,12.4,1.5,0.7,10.9,17.3,,0.1,0.4,0.6,.052,,-2.1,-0.6,-2.7,-0.1,whiteco01
467,Derrick White,SG,28,BOS,35,912,13.7,.586,.534,.275,2.7,10.3,6.6,16.1,1.5,2.6,10.4,15.6,,1.4,1.1,2.5,.131,,-0.1,1.2,1.0,0.7,whitede01
468,Jack White,SF,25,DEN,8,26,2.4,.167,.333,.000,9.0,13.3,11.2,0.0,1.9,7.1,0.0,10.0,,-0.1,0.0,0.0,-0.048,,-8.5,-0.9,-9.4,0.0,whiteja03
469,Aaron Wiggins,SG,24,OKC,26,492,12.0,.578,.361,.256,5.9,15.1,10.4,10.3,1.4,0.7,14.0,14.6,,0.4,0.5,0.9,.089,,-1.6,-0.5,-2.1,0.0,wiggiaa01
470,Andrew Wiggins,SF,27,GSW,22,722,17.6,.621,.467,.135,5.3,11.9,8.6,10.2,1.9,2.1,8.2,21.4,,1.1,0.8,1.9,.126,,2.1,0.0,2.1,0.8,wiggian01
471,Alondes Williams,SG,23,BRK,1,5,-21.1,,,,0.0,21.9,11.5,0.0,0.0,0.0,100.0,17.9,,-0.1,0.0,-0.1,-0.517,,-20.6,-5.5,-26.1,0.0,willial06
472,Grant Williams,PF,24,BOS,34,949,12.3,.677,.619,.229,4.1,13.7,9.0,7.8,1.4,1.0,11.8,12.0,,1.6,1.0,2.6,.133,,-0.3,0.8,0.5,0.6,willigr01
473,Jalen Williams,SG,21,OKC,30,822,11.7,.575,.281,.228,2.7,11.5,7.0,14.0,1.0,1.4,14.5,17.1,,0.5,0.6,1.1,.064,,-2.2,-0.6,-2.8,-0.2,willija06
474,Jaylin Williams,PF,20,OKC,7,61,13.8,.509,.278,.333,10.2,17.6,13.9,15.4,2.3,0.0,8.8,15.5,,0.1,0.1,0.2,.124,,-2.2,1.1,-1.1,0.0,willija07
475,Kenrich Williams,PF,28,OKC,26,560,13.6,.594,.354,.150,8.2,12.5,10.3,9.7,1.5,0.6,6.6,12.5,,1.0,0.5,1.5,.128,,-0.2,-0.1,-0.3,0.2,willike04
476,Mark Williams,C,21,CHO,5,47,22.6,.681,.000,.438,10.8,26.2,18.1,6.7,3.0,3.8,13.6,19.5,,0.1,0.1,0.2,.202,,-0.6,2.6,2.1,0.0,willima07
477,Patrick Williams,PF,21,CHI,34,970,10.0,.562,.408,.129,3.9,12.2,8.1,6.4,1.0,3.3,14.1,15.0,,0.0,0.9,0.9,.045,,-2.2,-0.2,-2.4,-0.1,willipa01
478,Robert Williams,C,25,BOS,5,92,25.0,.771,.000,.273,20.7,25.9,23.3,9.6,1.1,5.5,14.0,13.6,,0.4,0.2,0.5,.286,,2.8,1.4,4.2,0.1,williro04
479,Vince Williams Jr.,SG,22,MEM,6,40,6.8,.318,.727,.000,2.7,10.4,6.6,6.2,4.8,2.3,0.0,11.3,,0.0,0.1,0.0,.049,,-6.4,4.9,-1.5,0.0,willivi01
480,Ziaire Williams,SF,21,MEM,9,164,3.8,.388,.500,.038,1.3,18.4,9.9,11.0,1.5,1.1,17.2,16.0,,-0.4,0.2,-0.1,-0.038,,-7.6,0.1,-7.5,-0.2,willizi02
481,Zion Williamson,PF,22,NOP,26,869,25.9,.651,.045,.507,6.8,16.5,11.7,24.1,1.8,1.7,13.7,29.0,,2.6,1.2,3.8,.211,,5.3,1.1,6.4,1.8,willizi01
482,Justise Winslow,SF,26,POR,29,776,9.6,.466,.227,.141,7.3,13.9,10.7,17.3,1.9,1.3,17.0,14.3,,0.0,0.8,0.8,.050,,-3.2,0.9,-2.4,-0.1,winslju01
483,James Wiseman,C,21,GSW,19,241,16.6,.635,.023,.402,8.4,23.0,15.8,8.8,0.4,2.6,12.0,20.3,,0.4,0.3,0.7,.130,,-1.7,-0.8,-2.5,0.0,wisemja01
484,Christian Wood,PF,27,DAL,32,896,19.7,.633,.360,.346,4.8,29.4,17.0,9.4,1.0,3.1,14.1,25.9,,1.0,1.3,2.3,.124,,1.3,-0.2,1.1,0.7,woodch01
485,Delon Wright,PG,30,WAS,7,139,16.7,.502,.515,.333,3.3,6.3,4.8,23.4,6.3,2.5,13.7,13.8,,0.1,0.3,0.4,.133,,0.4,6.4,6.8,0.3,wrighde01
486,McKinley Wright IV,PG,24,DAL,5,37,10.5,.383,.200,.100,12.7,9.7,11.2,23.5,5.4,2.5,27.7,17.7,,-0.1,0.1,0.0,.008,,-5.2,3.2,-2.0,0.0,wrighmc01
487,Thaddeus Young,PF,34,TOR,31,534,14.8,.578,.173,.142,10.6,14.2,12.3,14.0,3.0,0.6,15.1,12.7,,0.8,0.6,1.4,.122,,-0.9,1.2,0.3,0.3,youngth01
488,Trae Young,PG,24,ATL,31,1103,21.7,.553,.347,.414,2.1,6.6,4.3,43.3,1.0,0.4,13.3,33.7,,2.1,0.6,2.8,.121,,5.4,-2.3,3.1,1.4,youngtr01
489,Ivica Zubac,C,25,LAC,34,1015,15.8,.652,.005,.521,13.2,27.0,20.3,5.5,0.6,4.4,21.3,14.5,,1.2,1.8,3.0,.144,,-2.0,1.0,-1.0,0.3,zubaciv01